Sample,Cluster
220779_at,1
220780_at,1
220781_at,1
220782_x_at,1
220783_at,1
220784_s_at,1
220785_at,1
220786_s_at,1
220787_at,1
220788_s_at,1
220789_s_at,1
220790_s_at,1
220791_x_at,1
220792_at,1
220793_at,1
220794_at,1
220795_s_at,1
220796_x_at,0
220797_at,1
220798_x_at,1
220799_at,1
220800_s_at,1
220801_s_at,1
220802_at,1
220803_at,1
220804_s_at,1
220805_at,1
220806_x_at,1
220807_at,1
220808_at,1
220809_at,1
220810_at,1
220811_at,1
220812_s_at,1
220813_at,1
220814_at,1
220815_at,1
220816_at,1
220817_at,1
220818_s_at,1
220819_at,1
220820_at,1
220821_at,1
220822_at,1
220823_at,1
220824_at,1
220825_s_at,1
220826_at,1
220827_at,1
220828_s_at,1
220829_s_at,1
220830_at,1
220831_at,1
220832_at,1
220833_at,1
220834_at,0
220835_s_at,1
220836_at,1
220837_at,0
220838_at,1
220839_at,1
220840_s_at,1
220841_s_at,1
220842_at,1
220843_s_at,1
220844_at,1
220845_at,1
220846_s_at,0
220847_x_at,1
220848_x_at,1
220849_at,1
220850_at,1
220851_at,1
220852_at,1
220853_at,1
220854_at,1
220855_at,0
220856_x_at,0
220857_at,1
220858_at,1
220859_at,1
220860_at,1
220861_at,1
220862_s_at,1
220863_at,1
220864_s_at,0
220865_s_at,0
220866_at,1
220867_s_at,1
220868_s_at,1
220869_at,1
220870_at,1
220871_at,1
220872_at,1
220873_at,1
220874_at,1
220875_at,1
220876_at,1
220877_at,1
220878_at,1
220879_at,1
220880_at,1
220881_at,1
220882_at,1
220883_at,1
220884_at,1
220885_s_at,1
220886_at,1
220887_at,1
220888_s_at,1
220889_s_at,1
220890_s_at,0
220891_at,1
220892_s_at,1
220893_at,1
220894_x_at,1
220895_at,1
220896_at,1
220897_at,1
220898_at,1
220899_at,1
220900_at,1
220901_at,1
220902_at,1
220903_at,1
220904_at,1
220905_at,1
220906_at,1
220907_at,1
220908_at,1
220909_at,1
220910_at,1
220911_s_at,1
220912_at,1
220913_at,1
220914_at,1
220915_s_at,1
220916_at,1
220917_s_at,1
220918_at,1
220919_s_at,1
220920_at,1
220921_at,1
220922_s_at,1
220923_s_at,1
220924_s_at,0
220925_at,1
220926_s_at,1
220927_s_at,1
220928_s_at,1
220929_at,1
220930_s_at,1
220931_at,1
220932_at,1
220933_s_at,1
220934_s_at,0
220935_s_at,1
220936_s_at,1
220937_s_at,1
220938_s_at,1
220939_s_at,0
220940_at,1
220941_s_at,1
220942_x_at,0
220943_s_at,1
220944_at,1
220945_x_at,0
220946_s_at,1
220947_s_at,0
220948_s_at,0
220949_s_at,1
220950_s_at,1
220951_s_at,0
220952_s_at,1
220953_s_at,1
220954_s_at,1
220955_x_at,1
220956_s_at,1
220957_at,1
220958_at,1
220959_s_at,1
220960_x_at,0
220961_s_at,1
220962_s_at,1
220963_s_at,1
220964_s_at,0
220965_s_at,1
220966_x_at,0
220967_s_at,1
220968_s_at,1
220969_s_at,1
220970_s_at,1
220971_at,1
220972_s_at,1
220973_s_at,1
220974_x_at,1
220975_s_at,1
220976_s_at,1
220977_x_at,1
220978_at,1
220979_s_at,1
220980_s_at,0
220981_x_at,1
220982_s_at,1
220983_s_at,1
220984_s_at,1
220985_s_at,1
220986_s_at,1
220987_s_at,0
220988_s_at,1
220989_s_at,1
220990_s_at,0
220991_s_at,1
220992_s_at,1
220993_s_at,1
220994_s_at,1
220995_at,1
220996_s_at,1
220997_s_at,1
220998_s_at,1
220999_s_at,1
221000_s_at,1
221001_at,1
221002_s_at,1
221003_s_at,1
221004_s_at,0
221005_s_at,1
221006_s_at,1
221007_s_at,1
221008_s_at,1
221009_s_at,1
221010_s_at,1
221011_s_at,1
221012_s_at,0
221013_s_at,0
221014_s_at,1
221015_s_at,1
221016_s_at,1
221017_s_at,1
221018_s_at,1
221019_s_at,1
221020_s_at,1
221021_s_at,1
221022_s_at,1
221023_s_at,1
221024_s_at,1
221025_x_at,1
221026_s_at,1
221027_s_at,1
221028_s_at,1
221029_s_at,1
221030_s_at,1
221031_s_at,1
221032_s_at,1
221033_s_at,1
221034_s_at,1
221035_s_at,1
221036_s_at,1
221037_s_at,1
221038_at,1
221039_s_at,1
221040_at,1
221041_s_at,0
221042_s_at,1
221043_at,1
221044_s_at,1
221045_s_at,1
221046_s_at,1
221047_s_at,1
221048_x_at,1
221049_s_at,1
221050_s_at,1
221051_s_at,1
221052_at,1
221053_s_at,1
221054_s_at,1
221056_x_at,1
221057_at,0
221058_s_at,1
221059_s_at,0
221060_s_at,1
221061_at,1
221062_at,1
221063_x_at,0
221064_s_at,1
221065_s_at,1
221066_at,1
221067_s_at,0
221068_at,1
221069_s_at,1
221070_s_at,1
221071_at,1
221072_at,1
221073_s_at,1
221074_at,1
221075_s_at,1
221076_at,1
221077_at,1
221078_s_at,1
221079_s_at,1
221080_s_at,1
221081_s_at,1
221082_s_at,1
221083_at,1
221084_at,1
221085_at,1
221086_s_at,1
221087_s_at,1
221088_s_at,1
221089_at,1
221090_s_at,1
221091_at,0
221092_at,1
221093_at,1
221094_s_at,1
221095_s_at,1
221096_s_at,1
221097_s_at,1
221098_x_at,1
221099_at,1
221100_at,1
221101_at,1
221102_s_at,1
221103_s_at,1
221104_s_at,1
221105_at,1
221106_at,1
221107_at,1
221108_at,1
221109_at,0
221110_x_at,1
221111_at,1
221112_at,1
221113_s_at,1
221114_at,1
221115_s_at,1
221116_at,1
221117_at,1
221118_at,1
221119_at,1
221120_at,1
221121_at,1
221122_at,1
221123_x_at,1
221124_s_at,1
221125_s_at,1
221126_at,1
221127_s_at,1
221128_at,1
221129_at,1
221130_s_at,1
221131_at,1
221132_at,1
221133_s_at,1
221134_at,1
221135_s_at,1
221136_at,1
221137_at,1
221138_s_at,1
221139_s_at,1
221140_s_at,1
221141_x_at,1
221142_s_at,1
221143_at,1
221144_at,1
221145_at,1
221146_at,1
221147_x_at,1
221148_at,1
221149_at,1
221150_at,1
221151_at,1
221152_at,1
221153_s_at,1
221154_at,1
221155_x_at,0
221156_x_at,1
221157_s_at,1
221158_at,1
221159_at,1
221160_s_at,1
221161_at,1
221162_at,1
221163_s_at,1
221164_x_at,0
221165_s_at,1
221166_at,1
221167_s_at,1
221168_at,1
221169_s_at,1
221170_at,1
221171_at,1
221172_at,1
221173_at,1
221174_at,1
221175_at,1
221176_x_at,1
221177_at,1
221178_at,1
221179_at,0
221180_at,1
221181_at,1
221182_at,1
221183_at,0
221184_at,1
221185_s_at,1
221186_at,0
221187_s_at,1
221188_s_at,0
221189_s_at,1
221190_s_at,1
221191_at,1
221192_x_at,1
221193_s_at,1
221194_s_at,1
221195_at,1
221196_x_at,1
221197_s_at,1
221198_at,1
221199_at,1
221200_at,0
221201_s_at,1
221202_at,1
221203_s_at,1
221204_s_at,1
221205_at,1
221206_at,1
221207_s_at,1
221208_s_at,1
221209_s_at,1
221210_s_at,1
221211_s_at,1
221212_x_at,1
221213_s_at,1
221214_s_at,1
221215_s_at,0
221216_s_at,0
221217_s_at,1
221218_s_at,1
221219_s_at,1
221220_s_at,1
221221_s_at,1
221222_s_at,1
221223_x_at,1
221224_s_at,1
221225_at,1
221226_s_at,1
221227_x_at,1
221228_s_at,1
221229_s_at,1
221230_s_at,1
221231_s_at,1
221232_s_at,1
221233_s_at,1
221234_s_at,1
221235_s_at,1
221236_s_at,1
221237_s_at,1
221238_at,1
221239_s_at,1
221240_s_at,1
221241_s_at,0
221242_at,1
221243_s_at,1
221244_s_at,1
221245_s_at,0
221246_x_at,0
221247_s_at,0
221248_s_at,1
221249_s_at,1
221250_s_at,1
221251_x_at,1
221252_s_at,1
221253_s_at,0
221254_s_at,1
221255_s_at,0
221256_s_at,1
221257_x_at,1
221258_s_at,1
221259_s_at,1
221260_s_at,1
221261_x_at,1
221262_s_at,1
221263_s_at,0
221264_s_at,1
221265_s_at,1
221266_s_at,1
221267_s_at,0
221268_s_at,1
221269_s_at,0
221270_s_at,1
221271_at,1
221272_s_at,1
221273_s_at,1
221274_s_at,1
221275_s_at,1
221276_s_at,1
221277_s_at,1
221278_at,1
221279_at,1
221280_s_at,1
221281_at,1
221282_x_at,1
221283_at,1
221284_s_at,1
221285_at,1
221286_s_at,1
221287_at,1
221288_at,1
221289_at,1
221290_s_at,1
221291_at,1
221292_at,1
221293_s_at,1
221294_at,1
221295_at,0
221296_at,1
221297_at,1
221298_s_at,1
221299_at,1
221300_at,1
221301_at,1
221302_at,1
221303_at,1
221304_at,1
221305_s_at,1
221306_at,0
221307_at,1
221308_at,1
221309_at,1
221310_at,1
221311_x_at,1
221312_at,1
221313_at,1
221314_at,1
221315_s_at,1
221316_at,1
221317_x_at,1
221318_at,1
221319_at,1
221320_at,1
221321_s_at,1
221322_at,1
221323_at,1
221324_at,1
221325_at,1
221326_s_at,1
221327_s_at,1
221328_at,1
221329_at,1
221330_at,1
221331_x_at,1
221332_at,1
221333_at,1
221334_s_at,1
221335_x_at,1
221336_at,1
221337_s_at,1
221338_at,1
221339_at,1
221340_at,1
221341_s_at,1
221342_at,1
221343_at,1
221344_at,1
221345_at,1
221346_at,1
221347_at,1
221348_at,1
221349_at,1
221350_at,1
221351_at,1
221352_at,1
221353_at,1
221354_s_at,1
221355_at,1
221356_x_at,1
221357_at,1
221358_at,1
221359_at,1
221360_s_at,1
221361_at,1
221362_at,1
221363_x_at,1
221364_at,1
221365_at,1
221366_at,1
221367_at,1
221368_at,1
221369_at,1
221370_at,0
221371_at,1
221372_s_at,1
221373_x_at,1
221374_at,1
221375_at,1
221376_at,1
221377_s_at,1
221378_at,1
221379_at,1
221380_at,1
221381_s_at,1
221382_at,1
221383_at,1
221384_at,1
221385_s_at,1
221386_at,1
221387_at,1
221388_at,1
221389_at,1
221390_s_at,1
221391_at,1
221392_at,1
221393_at,1
221394_at,1
221395_at,1
221396_at,1
221397_at,1
221398_at,1
221399_at,1
221400_at,1
221401_at,1
221402_at,1
221403_s_at,1
221404_at,1
221405_at,1
221406_s_at,1
221407_at,1
221408_x_at,1
221409_at,1
221410_x_at,1
221411_at,1
221412_at,1
221413_at,1
221414_s_at,1
221415_s_at,1
221416_at,1
221417_x_at,1
221418_s_at,1
221419_s_at,0
221420_at,1
221421_s_at,1
221422_s_at,1
221423_s_at,1
221424_s_at,1
221425_s_at,1
221426_s_at,1
221427_s_at,1
221428_s_at,1
221429_x_at,1
221430_s_at,1
221431_s_at,1
221432_s_at,1
221433_at,1
221434_s_at,0
221435_x_at,0
221436_s_at,1
221437_s_at,1
221438_s_at,1
221439_at,1
221440_s_at,1
221441_at,1
221442_at,1
221443_x_at,1
221444_at,1
221445_at,1
221446_at,1
221447_s_at,1
221448_s_at,1
221449_s_at,0
221450_x_at,1
221451_s_at,1
221452_s_at,0
221453_at,1
221454_at,1
221455_s_at,1
221456_at,1
221457_s_at,1
221458_at,1
221459_at,1
221460_at,1
221461_at,1
221462_x_at,1
221463_at,1
221464_at,1
221465_at,1
221466_at,1
221467_at,1
221468_at,1
221469_at,1
221470_s_at,1
221471_at,0
221472_at,0
221473_x_at,0
221474_at,0
221475_s_at,0
221476_s_at,0
221477_s_at,0
221478_at,0
221479_s_at,0
221480_at,1
221481_x_at,0
221482_s_at,1
221483_s_at,0
221484_at,0
221485_at,0
221486_at,0
221487_s_at,1
221488_s_at,0
221489_s_at,0
221490_at,1
221491_x_at,1
221492_s_at,0
221493_at,0
221494_x_at,0
221495_s_at,0
221496_s_at,1
221497_x_at,1
221498_at,0
221499_s_at,1
221500_s_at,0
221501_x_at,0
221502_at,0
221503_s_at,1
221504_s_at,1
221505_at,1
221506_s_at,1
221507_at,1
221508_at,1
221509_at,0
221510_s_at,1
221511_x_at,0
221512_at,1
221513_s_at,1
221514_at,1
221515_s_at,0
221516_s_at,0
221517_s_at,1
221518_s_at,0
221519_at,0
221520_s_at,1
221521_s_at,1
221522_at,0
221523_s_at,1
221524_s_at,1
221525_at,1
221526_x_at,0
221527_s_at,1
221528_s_at,1
221529_s_at,1
221530_s_at,1
221531_at,1
221532_s_at,0
221533_at,1
221534_at,1
221535_at,1
221536_s_at,1
221537_at,0
221538_s_at,1
221539_at,1
221540_x_at,1
221541_at,0
221542_s_at,1
221543_s_at,1
221544_s_at,1
221545_x_at,0
221546_at,1
221547_at,1
221548_s_at,1
221549_at,1
221550_at,1
221551_x_at,1
221552_at,1
221553_at,1
221554_at,1
221555_x_at,1
221556_at,1
221557_s_at,1
221558_s_at,1
221559_s_at,1
221560_at,1
221561_at,1
221562_s_at,1
221563_at,1
221564_at,1
221565_s_at,1
221566_s_at,1
221567_at,1
221568_s_at,1
221569_at,1
221570_s_at,0
221571_at,1
221572_s_at,1
221573_at,1
221575_at,1
221576_at,1
221577_x_at,0
221578_at,1
221579_s_at,1
221580_s_at,1
221581_s_at,1
221582_at,1
221583_s_at,1
221584_s_at,0
221585_at,1
221586_s_at,1
221587_s_at,1
221588_x_at,0
221589_s_at,1
221590_s_at,1
221591_s_at,1
221592_at,1
221593_s_at,0
221594_at,1
221595_at,1
221596_s_at,1
221597_s_at,0
221598_s_at,1
221599_at,1
221600_s_at,0
221601_s_at,1
221602_s_at,1
221603_at,1
221604_s_at,1
221605_s_at,1
221606_s_at,1
221607_x_at,0
221608_at,1
221609_s_at,1
221610_s_at,0
221611_s_at,1
221612_at,1
221613_s_at,0
221614_s_at,1
221615_at,1
221616_s_at,1
221617_at,1
221618_s_at,1
221619_s_at,0
221620_s_at,0
221621_at,1
221622_s_at,0
221623_at,1
221624_at,1
221625_at,1
221626_at,1
221627_at,1
221628_s_at,1
221629_x_at,0
221630_s_at,1
221631_at,1
221632_s_at,1
221633_at,1
221634_at,1
221636_s_at,0
221637_s_at,0
221638_s_at,1
221639_x_at,0
221640_s_at,1
221641_s_at,1
221642_at,1
221643_s_at,1
221644_s_at,1
221645_s_at,1
221646_s_at,1
221647_s_at,0
221648_s_at,0
221649_s_at,1
221650_s_at,1
221651_x_at,0
221652_s_at,1
221653_x_at,1
221654_s_at,0
221655_x_at,0
221656_s_at,0
221657_s_at,1
221658_s_at,1
221659_s_at,1
221660_at,0
221661_at,1
221662_s_at,1
221663_x_at,1
221664_s_at,0
221665_s_at,1
221666_s_at,0
221667_s_at,1
221668_s_at,1
221669_s_at,1
221670_s_at,1
221671_x_at,0
221672_s_at,1
221673_s_at,1
221674_s_at,1
221675_s_at,0
221676_s_at,0
221677_s_at,1
221678_at,1
221679_s_at,1
221680_s_at,1
221681_s_at,1
221682_s_at,1
221683_s_at,1
221684_s_at,1
221685_s_at,1
221686_s_at,1
221687_s_at,1
221688_s_at,0
221689_s_at,0
221690_s_at,1
221691_x_at,0
221692_s_at,0
221693_s_at,0
221695_s_at,1
221696_s_at,1
221697_at,1
221698_s_at,1
221699_s_at,0
221700_s_at,0
221701_s_at,1
221702_s_at,0
221703_at,1
221704_s_at,0
221705_s_at,1
221706_s_at,1
221707_s_at,1
221708_s_at,0
221709_s_at,1
221710_x_at,1
221711_s_at,1
221712_s_at,1
221713_s_at,1
221714_s_at,1
221715_at,1
221716_s_at,1
221717_at,1
221718_s_at,0
221719_s_at,1
221720_s_at,1
221721_s_at,1
221722_x_at,1
221723_s_at,1
221724_s_at,1
221725_at,0
221726_at,0
221727_at,1
221728_x_at,0
221729_at,1
221730_at,1
221731_x_at,0
221732_at,0
221733_s_at,1
221734_at,1
221735_at,1
221736_at,0
221737_at,1
221738_at,1
221739_at,0
221740_x_at,1
221741_s_at,0
221742_at,1
221743_at,0
221744_at,1
221745_at,0
221746_at,1
221747_at,1
221748_s_at,0
221749_at,0
221750_at,0
221751_at,0
221752_at,1
221753_at,0
221754_s_at,1
221755_at,1
221756_at,1
221757_at,1
221758_at,1
221759_at,1
221760_at,0
221761_at,0
221762_s_at,1
221763_at,1
221764_at,1
221765_at,1
221766_s_at,0
221767_x_at,0
221768_at,1
221769_at,1
221770_at,1
221771_s_at,1
221772_s_at,1
221773_at,1
221774_x_at,1
221775_x_at,0
221776_s_at,1
221777_at,1
221778_at,0
221779_at,1
221780_s_at,1
221781_s_at,1
221782_at,1
221783_at,1
221784_at,1
221785_at,1
221786_at,1
221787_at,1
221788_at,1
221789_x_at,1
221790_s_at,1
221791_s_at,0
221792_at,1
221793_at,1
221794_at,1
221795_at,0
221796_at,0
221797_at,1
221798_x_at,0
221799_at,1
221800_s_at,1
221801_x_at,1
221802_s_at,1
221803_s_at,1
221804_s_at,0
221805_at,1
221806_s_at,0
221807_s_at,1
221808_at,0
221809_at,1
221810_at,1
221811_at,1
221812_at,1
221813_at,1
221814_at,1
221815_at,1
221816_s_at,1
221817_at,0
221818_at,1
221819_at,0
221820_s_at,1
221821_s_at,1
221822_at,1
221823_at,1
221824_s_at,1
221825_at,1
221826_at,1
221827_at,0
221828_s_at,1
221829_s_at,0
221830_at,0
221831_at,1
221832_s_at,1
221833_at,1
221834_at,1
221835_at,1
221836_s_at,1
221837_at,1
221838_at,1
221839_s_at,0
221840_at,1
221841_s_at,0
221842_s_at,0
221843_s_at,1
221844_x_at,0
221845_s_at,1
221846_s_at,1
221847_at,0
221848_at,1
221849_s_at,1
221850_x_at,1
221851_at,1
221852_at,1
221853_s_at,0
221854_at,1
221855_at,0
221856_s_at,0
221857_s_at,1
221858_at,1
221859_at,1
221860_at,1
221861_at,1
221862_at,1
221863_at,1
221864_at,0
221865_at,1
221866_at,1
221867_at,1
221868_at,1
221869_at,1
221870_at,1
221871_s_at,1
221872_at,0
221873_at,1
221874_at,0
221875_x_at,0
221876_at,0
221877_at,1
221878_at,1
221879_at,0
221880_s_at,1
221881_s_at,1
221882_s_at,1
221883_at,1
221884_at,0
221885_at,1
221886_at,1
221887_s_at,1
221888_at,1
221889_at,1
221890_at,1
221891_x_at,0
221892_at,1
221893_s_at,1
221894_at,1
221895_at,1
221896_s_at,0
221897_at,1
221898_at,1
221899_at,1
221900_at,1
221901_at,1
221902_at,1
221903_s_at,1
221904_at,1
221905_at,1
221906_at,1
221907_at,1
221908_at,1
221909_at,1
221910_at,1
221911_at,1
221912_s_at,1
221913_at,1
221914_at,1
221915_s_at,1
221916_at,1
221917_s_at,1
221918_at,1
221919_at,1
221920_s_at,1
221921_s_at,1
221922_at,1
221923_s_at,0
221924_at,1
221925_s_at,1
221926_s_at,1
221927_s_at,0
221928_at,1
221929_at,1
221930_at,1
221931_s_at,0
221932_s_at,0
221933_at,1
221934_s_at,0
221935_s_at,1
221936_x_at,1
221937_at,1
221938_x_at,0
221939_at,1
221940_at,1
221941_at,1
221942_s_at,1
221943_x_at,0
221944_at,1
221945_at,1
221946_at,1
221947_at,1
221948_s_at,1
221949_at,1
221950_at,1
221951_at,1
221952_x_at,0
221953_s_at,0
221954_at,1
221955_at,1
221956_at,1
221957_at,1
221958_s_at,1
221959_at,1
221960_s_at,1
221961_at,1
221962_s_at,1
221963_x_at,0
221964_at,1
221965_at,1
221966_at,1
221967_at,1
221968_s_at,1
221969_at,1
221970_s_at,0
221971_x_at,0
221972_s_at,1
221973_at,1
221974_at,1
221975_s_at,1
221976_s_at,1
221977_at,1
221978_at,1
221979_at,0
221980_at,1
221981_s_at,1
221982_x_at,1
221983_at,1
221984_s_at,0
221985_at,1
221986_s_at,1
221987_s_at,1
221988_at,1
221989_at,1
221990_at,1
221991_at,1
221992_at,1
221993_s_at,1
221994_at,1
221995_s_at,1
221996_s_at,1
221997_s_at,1
221998_s_at,1
221999_at,0
222000_at,1
222001_x_at,1
222002_at,1
222003_s_at,1
222004_s_at,1
222005_s_at,1
222006_at,1
222007_s_at,1
222008_at,1
222009_at,1
222010_at,1
222011_s_at,1
222012_at,1
222013_x_at,1
222014_x_at,1
222015_at,1
222016_s_at,1
222017_x_at,1
222018_at,1
222019_at,1
222020_s_at,1
222021_x_at,0
222022_at,1
222023_at,1
222024_s_at,0
222025_s_at,1
222026_at,1
222027_at,1
222028_at,1
222029_x_at,1
222030_at,1
222031_at,1
222032_s_at,1
222033_s_at,1
222034_at,1
222035_s_at,0
222036_s_at,1
222037_at,1
222038_s_at,1
222039_at,1
222040_at,1
222041_at,1
222042_x_at,1
222043_at,1
222044_at,1
222045_s_at,1
222046_at,1
222047_s_at,0
222048_at,1
222049_s_at,1
222050_at,1
222051_s_at,1
222052_at,1
222053_at,1
222054_at,1
222055_at,1
222056_s_at,1
222057_at,1
222058_at,1
222059_at,1
222060_at,1
222061_at,1
222062_at,1
222063_s_at,1
222064_s_at,1
222065_s_at,0
222066_at,1
222067_x_at,0
222068_s_at,1
222069_s_at,1
222070_at,1
222071_s_at,1
222072_at,0
222073_at,1
222074_at,1
222075_s_at,1
222076_at,1
222077_s_at,1
222078_at,1
222079_at,1
222080_s_at,1
222081_at,1
222082_at,1
222083_at,1
222084_s_at,1
222085_at,1
222086_s_at,1
222087_at,1
222088_s_at,0
222089_s_at,1
222090_at,0
222091_at,1
222092_at,1
222093_s_at,1
222094_at,1
222095_s_at,1
222096_x_at,1
222097_at,1
222098_s_at,1
222099_s_at,0
222100_at,1
222101_s_at,1
222102_at,1
222103_at,1
222104_x_at,1
222105_s_at,1
222106_at,1
222107_x_at,1
222108_at,1
222109_at,1
222110_at,1
222111_at,1
222112_at,1
222113_s_at,1
222114_x_at,1
222115_x_at,1
222116_s_at,1
222117_s_at,1
222118_at,1
222119_s_at,1
222120_at,1
222121_at,1
222122_s_at,1
222123_s_at,1
222124_at,1
222125_s_at,0
222126_at,1
222127_s_at,0
222128_at,1
222129_at,1
222130_s_at,1
222131_x_at,1
222132_s_at,1
222133_s_at,1
222134_at,1
222135_at,1
222136_x_at,1
222137_at,1
222138_s_at,1
222139_at,1
222140_s_at,1
222141_at,1
222142_at,1
222143_s_at,0
222144_at,1
222145_at,1
222146_s_at,1
222147_s_at,1
222148_s_at,1
222149_x_at,1
222150_s_at,1
222151_s_at,1
222152_at,1
222153_at,1
222154_s_at,0
222155_s_at,1
222156_x_at,1
222157_s_at,1
222158_s_at,1
222159_at,1
222160_at,1
222161_at,1
222162_s_at,1
222163_s_at,1
222164_at,1
222165_x_at,1
222166_at,1
222167_at,1
222168_at,1
222169_x_at,1
222170_at,0
222171_s_at,1
222172_at,1
222173_s_at,1
222174_at,1
222175_s_at,1
222176_at,1
222177_s_at,1
222178_s_at,1
222179_at,1
222180_at,1
222181_at,1
222182_s_at,1
222183_x_at,1
222184_at,1
222185_at,1
222186_at,1
222187_x_at,1
222188_at,1
222189_at,1
222190_s_at,1
222191_s_at,1
222192_s_at,1
222193_at,1
222194_at,0
222195_s_at,1
222196_at,1
222197_s_at,1
222198_at,1
222199_s_at,1
222200_s_at,1
222201_s_at,1
222202_at,1
222203_s_at,1
222204_s_at,1
222205_x_at,1
222206_s_at,1
222207_x_at,0
222208_s_at,1
222209_s_at,1
222210_at,1
222211_x_at,1
222212_s_at,0
222213_x_at,1
222214_at,1
222215_at,1
222216_s_at,1
222217_s_at,1
222218_s_at,1
222219_s_at,1
222220_s_at,1
222221_x_at,1
222222_s_at,1
222223_s_at,1
222224_at,1
222225_at,1
222226_at,1
222227_at,1
222228_s_at,1
222229_x_at,0
222230_s_at,0
222231_s_at,0
222233_s_at,1
222234_s_at,1
222235_s_at,1
222236_s_at,1
222237_s_at,1
222238_s_at,1
222239_s_at,1
222240_s_at,1
222241_at,1
222242_s_at,1
222243_s_at,1
222244_s_at,0
222245_s_at,1
222246_at,1
222247_at,1
222248_s_at,1
222249_at,1
222250_s_at,1
222251_s_at,1
222252_x_at,1
222253_s_at,1
222254_at,1
222255_at,1
222256_s_at,1
222257_s_at,1
222258_s_at,0
222259_s_at,1
222260_at,1
222261_at,1
222262_s_at,1
222263_at,1
222264_at,1
222265_at,1
222266_at,1
222267_at,1
222268_x_at,1
222269_at,1
222270_at,1
222271_at,0
222272_x_at,1
222273_at,1
222274_at,1
222275_at,1
222276_at,1
222277_at,1
222278_at,0
222279_at,1
222280_at,0
222281_s_at,1
222282_at,1
222283_at,1
222284_at,1
222285_at,1
222286_at,1
222287_at,1
222288_at,1
222289_at,1
222290_at,1
222291_at,1
222292_at,1
222293_at,1
222294_s_at,1
222295_x_at,1
222296_at,1
222297_x_at,0
222298_at,1
222299_x_at,1
222300_at,1
222301_at,1
222302_at,1
222303_at,0
222304_x_at,1
222305_at,1
222306_at,1
222307_at,1
222308_x_at,1
222309_at,1
222310_at,1
222311_s_at,1
222312_s_at,1
222313_at,1
222314_x_at,0
222315_at,0
222316_at,1
222317_at,1
222318_at,1
222319_at,1
222320_at,1
222321_at,1
222322_at,1
222323_at,1
222324_at,1
222325_at,1
222326_at,1
222327_x_at,1
222328_x_at,1
222329_x_at,1
222330_at,1
222331_at,1
222332_at,1
222333_at,0
222334_at,1
222335_at,1
222336_at,1
222337_at,1
222338_x_at,1
222339_x_at,1
222340_at,1
222341_x_at,1
222342_at,1
222343_at,1
222344_at,1
222345_at,1
222346_at,1
222347_at,1
222348_at,1
222349_x_at,1
222350_at,1
222351_at,1
222352_at,1
222353_at,1
222354_at,1
222355_at,1
222356_at,1
222357_at,1
222358_x_at,1
222359_x_at,1
222360_at,1
222361_at,1
222362_at,1
222363_at,1
222364_at,1
222365_at,1
222366_at,1
222367_at,1
222368_at,0
222369_at,1
222370_x_at,1
222371_at,1
222372_at,1
222373_at,1
222374_at,1
222375_at,1
222376_at,1
222377_at,1
222378_at,1
222379_at,1
222380_s_at,1
222381_at,1
222382_x_at,1
222383_s_at,1
222384_at,1
243_g_at,1
266_s_at,0
31637_s_at,0
31799_at,1
31807_at,0
31826_at,0
31835_at,1
31837_at,0
31845_at,0
31846_at,0
31861_at,0
31874_at,1
32029_at,0
32032_at,1
32042_at,1
32062_at,1
32069_at,1
32088_at,1
32091_at,0
32094_at,1
32099_at,1
320_at,1
32128_at,0
32137_at,1
32209_at,0
32259_at,1
32402_s_at,1
32502_at,1
32540_at,1
32541_at,1
32625_at,1
32699_s_at,1
32723_at,1
32811_at,0
32836_at,0
32837_at,0
33132_at,1
33148_at,1
33197_at,1
33304_at,0
33307_at,1
33322_i_at,0
33323_r_at,0
33494_at,1
33579_i_at,1
33646_g_at,1
336_at,1
33736_at,1
33760_at,1
33767_at,1
33768_at,0
33778_at,0
33814_at,0
33850_at,1
34031_i_at,1
34063_at,1
34187_at,1
34206_at,1
34210_at,1
34221_at,0
34225_at,1
34260_at,1
34406_at,1
34408_at,1
34449_at,1
34471_at,1
34478_at,1
34689_at,0
34697_at,1
34726_at,1
34764_at,1
34846_at,0
34858_at,1
34868_at,1
35147_at,0
35148_at,1
35150_at,0
35156_at,1
35160_at,1
35179_at,1
35201_at,0
35254_at,1
35265_at,1
35436_at,1
35617_at,1
35626_at,1
35666_at,0
35671_at,1
35685_at,0
35776_at,0
35820_at,1
35846_at,1
35974_at,1
36004_at,0
36019_at,0
36030_at,1
36084_at,1
36129_at,0
